image_idx,true_label,prediction,is_correct
3215,8,1,False
3216,2,2,True
3217,3,3,True
3218,6,6,True
3219,3,3,True
3220,9,4,False
3221,6,8,False
3222,0,0,True
3223,2,3,False
3224,1,3,False
3225,5,4,False
3226,6,6,True
3227,4,9,False
3228,3,3,True
3229,1,1,True
3230,2,2,True
3231,5,5,True
3232,0,0,True
3233,7,2,False
3234,1,1,True
3235,6,0,False
3236,3,3,True
3237,8,5,False
3238,7,7,True
3239,1,1,True
3240,1,1,True
3241,1,1,True
3242,0,5,False
3243,8,5,False
3244,9,9,True
3245,6,6,True
3246,6,6,True
3247,7,7,True
3248,8,8,True
3249,0,0,True
3250,8,8,True
3251,1,1,True
3252,3,3,True
3253,2,0,False
3254,7,4,False
3255,3,3,True
3256,1,1,True
3257,9,9,True
3258,0,0,True
3259,4,2,False
3260,3,5,False
3261,8,5,False
3262,5,0,False
3263,4,4,True
3264,4,3,False
3265,2,0,False
3266,1,1,True
3267,0,0,True
3268,7,3,False
3269,6,6,True
3270,3,7,False
3271,3,3,True
3272,9,9,True
3273,4,4,True
3274,5,5,True
3275,6,6,True
3276,2,2,True
3277,1,1,True
3278,2,2,True
3279,9,7,False
3280,0,6,False
3281,9,3,False
3282,2,2,True
3283,0,3,False
3284,0,7,False
3285,2,2,True
3286,7,7,True
3287,3,3,True
3288,2,2,True
3289,7,7,True
3290,1,1,True
3291,3,3,True
3292,8,8,True
3293,2,2,True
3294,0,0,True
3295,8,0,False
3296,7,7,True
3297,4,4,True
3298,1,1,True
3299,9,4,False
3300,3,3,True
3301,1,1,True
3302,7,0,False
3303,5,3,False
3304,3,3,True
3305,8,8,True
3306,3,2,False
3307,7,7,True
3308,2,2,True
3309,6,6,True
3310,6,6,True
3311,2,2,True
3312,3,3,True
3313,0,6,False
3314,7,7,True
3315,8,8,True
3316,5,5,True
3317,5,8,False
3318,0,0,True
3319,5,7,False
3320,5,1,False
3321,1,1,True
3322,7,4,False
3323,0,0,True
3324,5,5,True
3325,4,4,True
3326,9,4,False
3327,9,4,False
3328,3,3,True
3329,5,3,False
3330,4,7,False
3331,0,0,True
3332,0,0,True
3333,8,7,False
3334,3,3,True
3335,0,5,False
3336,9,7,False
3337,3,5,False
3338,3,9,False
3339,6,6,True
3340,7,7,True
3341,3,3,True
3342,6,1,False
3343,5,5,True
3344,3,3,True
3345,2,0,False
3346,0,0,True
3347,3,3,True
3348,1,1,True
3349,7,5,False
3350,8,3,False
3351,1,1,True
3352,4,7,False
3353,5,5,True
3354,2,3,False
3355,0,0,True
3356,1,1,True
3357,0,0,True
3358,5,8,False
3359,4,5,False
3360,7,7,True
3361,0,0,True
3362,0,0,True
3363,6,4,False
3364,9,9,True
3365,1,1,True
3366,3,3,True
3367,9,9,True
3368,1,1,True
3369,3,7,False
3370,5,4,False
3371,6,6,True
3372,5,5,True
3373,3,5,False
3374,5,3,False
3375,3,3,True
3376,3,9,False
3377,9,9,True
3378,3,3,True
3379,6,6,True
3380,2,2,True
3381,6,4,False
3382,1,1,True
3383,9,9,True
3384,8,8,True
3385,5,5,True
3386,6,2,False
3387,0,2,False
3388,8,7,False
3389,4,4,True
3390,2,2,True
3391,0,0,True
3392,0,0,True
3393,3,3,True
3394,7,4,False
3395,4,9,False
3396,2,3,False
3397,1,1,True
3398,2,8,False
3399,9,9,True
3400,9,5,False
3401,6,6,True
3402,4,4,True
3403,1,1,True
3404,6,6,True
3405,9,9,True
3406,1,1,True
3407,7,7,True
3408,7,8,False
3409,4,6,False
3410,3,7,False
3411,6,6,True
3412,9,4,False
3413,8,3,False
3414,2,6,False
3415,2,2,True
3416,0,0,True
3417,4,4,True
3418,2,8,False
3419,1,1,True
3420,2,3,False
3421,1,1,True
3422,3,3,True
3423,9,4,False
3424,6,4,False
3425,6,2,False
3426,1,1,True
3427,5,3,False
3428,0,8,False
3429,5,2,False
3430,6,6,True
3431,9,9,True
3432,9,9,True
3433,4,9,False
3434,6,3,False
3435,7,7,True
3436,4,6,False
3437,3,3,True
3438,1,1,True
3439,4,4,True
3440,4,4,True
3441,1,1,True
3442,1,1,True
3443,6,6,True
3444,6,6,True
3445,6,6,True
3446,2,2,True
3447,7,7,True
3448,3,3,True
3449,0,0,True
3450,5,3,False
3451,8,2,False
3452,3,3,True
3453,0,0,True
3454,0,0,True
3455,1,1,True
3456,2,2,True
3457,1,1,True
3458,1,1,True
3459,2,2,True
3460,7,7,True
3461,3,2,False
3462,0,5,False
3463,6,5,False
3464,7,7,True
3465,3,3,True
3466,9,9,True
3467,0,0,True
3468,7,7,True
3469,2,2,True
3470,2,2,True
3471,2,2,True
3472,0,0,True
3473,0,6,False
3474,3,9,False
3475,5,5,True
3476,3,5,False
3477,7,7,True
3478,7,7,True
3479,0,0,True
3480,6,1,False
3481,5,4,False
3482,2,3,False
3483,4,1,False
3484,5,5,True
3485,2,0,False
3486,8,8,True
3487,2,2,True
3488,9,9,True
3489,8,8,True
3490,1,1,True
3491,0,6,False
3492,6,6,True
3493,7,7,True
3494,6,6,True
3495,9,4,False
3496,8,6,False
3497,0,0,True
3498,1,1,True
3499,5,9,False
3500,5,4,False
3501,4,5,False
3502,0,6,False
3503,8,3,False
3504,6,6,True
3505,6,2,False
3506,6,6,True
3507,5,5,True
3508,8,8,True
3509,4,4,True
3510,9,9,True
3511,3,4,False
3512,0,0,True
3513,5,0,False
3514,5,3,False
3515,4,4,True
3516,6,2,False
3517,2,6,False
3518,7,7,True
3519,8,8,True
3520,4,4,True
3521,3,3,True
3522,8,7,False
3523,3,2,False
3524,9,7,False
3525,0,0,True
3526,1,1,True
3527,0,0,True
3528,4,4,True
3529,0,5,False
3530,7,1,False
3531,2,6,False
3532,0,0,True
3533,2,7,False
3534,3,3,True
3535,5,5,True
3536,4,7,False
3537,3,3,True
3538,4,4,True
3539,5,3,False
3540,8,2,False
3541,1,1,True
3542,8,7,False
3543,2,2,True
3544,4,4,True
3545,9,9,True
3546,3,3,True
3547,0,0,True
3548,4,2,False
3549,1,1,True
3550,9,4,False
3551,1,1,True
3552,2,2,True
3553,3,3,True
3554,9,9,True
3555,0,0,True
3556,4,3,False
3557,6,5,False
3558,8,8,True
3559,4,6,False
3560,5,3,False
3561,0,0,True
3562,7,7,True
3563,9,3,False
3564,3,8,False
3565,4,4,True
3566,6,4,False
3567,9,7,False
3568,2,2,True
3569,0,0,True
3570,2,2,True
3571,8,3,False
3572,4,4,True
3573,2,2,True
3574,7,7,True
3575,1,1,True
3576,8,8,True
3577,1,1,True
3578,1,1,True
3579,6,6,True
3580,7,7,True
3581,9,9,True
3582,9,4,False
3583,1,1,True
3584,8,7,False
3585,3,3,True
3586,5,3,False
3587,2,3,False
3588,2,2,True
3589,5,2,False
3590,4,4,True
3591,8,8,True
3592,2,2,True
3593,1,1,True
3594,1,1,True
3595,5,5,True
3596,2,2,True
3597,5,5,True
3598,0,0,True
3599,3,3,True
3600,1,1,True
3601,8,3,False
3602,2,3,False
3603,6,6,True
3604,8,0,False
3605,3,3,True
3606,8,8,True
3607,1,1,True
3608,8,7,False
3609,2,2,True
3610,4,8,False
3611,6,6,True
3612,1,1,True
3613,7,7,True
3614,7,1,False
3615,1,1,True
3616,4,4,True
3617,5,5,True
3618,2,3,False
3619,2,1,False
3620,3,3,True
3621,9,9,True
3622,4,4,True
3623,9,4,False
3624,0,0,True
3625,7,7,True
3626,4,0,False
3627,0,4,False
3628,1,1,True
3629,2,2,True
3630,4,7,False
3631,6,6,True
3632,0,0,True
3633,0,6,False
3634,5,8,False
3635,1,1,True
3636,1,1,True
3637,6,0,False
3638,2,2,True
3639,7,7,True
3640,0,0,True
3641,9,4,False
3642,3,3,True
3643,0,0,True
3644,2,2,True
3645,7,9,False
3646,2,2,True
3647,8,8,True
3648,2,2,True
3649,7,7,True
3650,0,0,True
3651,3,0,False
3652,5,3,False
3653,8,2,False
3654,1,1,True
3655,4,6,False
3656,3,3,True
3657,9,7,False
3658,2,2,True
3659,3,8,False
3660,8,5,False
3661,0,0,True
3662,8,8,True
3663,8,1,False
3664,1,1,True
3665,7,2,False
3666,1,1,True
3667,3,3,True
3668,7,7,True
3669,8,8,True
3670,3,5,False
3671,8,8,True
3672,8,2,False
3673,7,7,True
3674,6,6,True
3675,7,7,True
3676,5,5,True
3677,0,6,False
3678,0,0,True
3679,9,7,False
3680,0,0,True
3681,1,1,True
3682,0,2,False
3683,4,6,False
3684,3,3,True
3685,9,7,False
3686,4,7,False
3687,7,7,True
3688,3,7,False
3689,6,6,True
3690,9,4,False
3691,5,4,False
3692,7,2,False
3693,4,4,True
3694,5,7,False
3695,3,3,True
3696,9,7,False
3697,6,3,False
3698,0,3,False
3699,2,0,False
3700,6,3,False
3701,7,7,True
3702,8,5,False
3703,1,1,True
3704,5,5,True
3705,9,3,False
3706,2,2,True
3707,1,1,True
3708,1,1,True
3709,9,7,False
3710,0,5,False
3711,6,6,True
3712,7,7,True
3713,8,0,False
3714,7,7,True
3715,8,8,True
3716,3,3,True
3717,9,6,False
3718,6,4,False
3719,5,5,True
3720,3,3,True
3721,1,1,True
3722,9,1,False
3723,7,7,True
3724,0,0,True
3725,4,4,True
3726,7,7,True
3727,9,4,False
3728,5,5,True
3729,1,1,True
3730,2,3,False
3731,3,7,False
3732,1,1,True
3733,7,2,False
3734,8,5,False
3735,0,0,True
3736,0,0,True
3737,9,7,False
3738,6,6,True
3739,5,5,True
3740,9,9,True
3741,2,2,True
3742,2,6,False
3743,1,1,True
3744,3,8,False
3745,1,1,True
3746,8,0,False
3747,4,6,False
3748,5,4,False
3749,3,3,True
3750,1,1,True
3751,0,0,True
3752,3,3,True
3753,9,4,False
3754,0,0,True
3755,4,7,False
3756,6,6,True
3757,1,1,True
3758,4,7,False
3759,0,0,True
3760,9,1,False
3761,0,0,True
3762,8,8,True
3763,2,2,True
3764,2,4,False
3765,2,2,True
3766,5,9,False
3767,3,5,False
3768,6,6,True
3769,5,2,False
3770,8,8,True
3771,5,8,False
3772,4,4,True
3773,5,1,False
3774,5,5,True
3775,3,7,False
3776,0,5,False
3777,0,5,False
3778,9,4,False
3779,1,1,True
3780,0,0,True
3781,1,1,True
3782,9,7,False
3783,1,1,True
3784,3,4,False
3785,9,9,True
3786,9,9,True
3787,2,8,False
3788,6,0,False
3789,1,1,True
3790,3,3,True
3791,3,3,True
3792,3,3,True
3793,6,6,True
3794,2,1,False
3795,1,1,True
3796,0,0,True
3797,5,5,True
3798,6,0,False
3799,3,3,True
3800,4,7,False
3801,6,6,True
3802,8,6,False
3803,7,7,True
3804,6,6,True
3805,3,7,False
3806,8,6,False
3807,2,2,True
3808,4,7,False
3809,9,9,True
3810,9,7,False
3811,4,8,False
3812,9,9,True
3813,2,3,False
3814,9,4,False
3815,8,9,False
3816,0,0,True
3817,9,7,False
3818,8,5,False
3819,9,4,False
3820,9,9,True
3821,9,8,False
3822,6,6,True
3823,4,4,True
3824,3,3,True
3825,6,6,True
3826,6,2,False
3827,7,7,True
3828,3,3,True
3829,8,1,False
3830,8,4,False
3831,7,7,True
3832,3,3,True
3833,3,3,True
3834,7,7,True
3835,3,5,False
3836,4,6,False
3837,2,2,True
3838,2,4,False
3839,2,2,True
3840,2,2,True
3841,0,5,False
3842,9,8,False
3843,5,5,True
3844,0,0,True
3845,1,1,True
3846,0,0,True
3847,8,8,True
3848,0,0,True
3849,4,4,True
3850,1,1,True
3851,0,8,False
3852,9,4,False
3853,0,0,True
3854,4,4,True
3855,1,1,True
3856,3,3,True
3857,4,2,False
3858,6,7,False
3859,4,5,False
3860,6,6,True
3861,5,8,False
3862,8,8,True
3863,4,4,True
3864,8,8,True
3865,3,3,True
3866,4,4,True
3867,3,9,False
3868,7,7,True
3869,2,2,True
3870,6,6,True
3871,3,3,True
3872,4,4,True
3873,6,0,False
3874,0,0,True
3875,8,9,False
3876,6,6,True
3877,4,4,True
3878,1,1,True
3879,5,4,False
3880,8,8,True
3881,6,6,True
3882,7,7,True
3883,2,2,True
3884,7,7,True
3885,1,1,True
3886,9,3,False
3887,9,5,False
3888,0,6,False
3889,4,4,True
3890,6,6,True
3891,4,8,False
3892,0,0,True
3893,5,3,False
3894,1,1,True
3895,9,0,False
3896,4,2,False
3897,0,3,False
3898,6,2,False
3899,6,6,True
3900,0,0,True
3901,6,6,True
3902,7,7,True
3903,0,2,False
3904,3,3,True
3905,7,7,True
3906,0,0,True
3907,0,8,False
3908,5,9,False
3909,2,2,True
3910,4,4,True
3911,7,7,True
3912,9,5,False
3913,4,4,True
3914,7,7,True
3915,8,8,True
3916,7,7,True
3917,6,6,True
3918,0,0,True
3919,9,9,True
3920,7,7,True
3921,9,7,False
3922,4,4,True
3923,1,1,True
3924,4,6,False
3925,0,6,False
3926,4,4,True
3927,9,3,False
3928,5,3,False
3929,8,2,False
3930,1,1,True
3931,3,1,False
3932,7,9,False
3933,4,4,True
3934,9,9,True
3935,2,2,True
3936,3,3,True
3937,6,6,True
3938,9,2,False
3939,6,6,True
3940,3,3,True
3941,5,4,False
3942,6,6,True
3943,7,7,True
3944,0,0,True
3945,4,4,True
3946,2,0,False
3947,7,7,True
3948,5,5,True
3949,7,7,True
3950,8,8,True
3951,6,6,True
3952,3,3,True
3953,8,4,False
3954,5,5,True
3955,1,1,True
3956,2,2,True
3957,0,0,True
3958,1,1,True
3959,5,8,False
3960,1,1,True
3961,3,0,False
3962,7,7,True
3963,4,5,False
3964,3,3,True
3965,1,1,True
3966,1,1,True
3967,0,0,True
3968,9,7,False
3969,6,0,False
3970,6,2,False
3971,3,3,True
3972,9,5,False
3973,6,6,True
3974,7,7,True
3975,6,1,False
3976,2,2,True
3977,0,8,False
3978,1,1,True
3979,7,1,False
3980,0,0,True
3981,1,1,True
3982,9,4,False
3983,5,5,True
3984,9,9,True
3985,6,8,False
3986,7,7,True
3987,3,3,True
3988,1,1,True
3989,0,0,True
3990,9,7,False
3991,7,7,True
3992,8,8,True
3993,0,2,False
3994,6,6,True
3995,0,0,True
3996,1,1,True
3997,8,3,False
3998,0,0,True
3999,4,4,True
4000,2,2,True
4001,7,7,True
4002,9,9,True
4003,5,7,False
4004,0,0,True
4005,2,2,True
4006,3,7,False
4007,9,9,True
4008,2,2,True
4009,6,5,False
4010,4,4,True
4011,3,3,True
4012,5,5,True
4013,6,6,True
4014,5,5,True
4015,3,3,True
4016,9,4,False
4017,0,0,True
4018,2,2,True
4019,4,5,False
4020,1,1,True
4021,6,7,False
4022,7,7,True
4023,6,6,True
4024,6,0,False
4025,5,5,True
4026,7,7,True
4027,8,4,False
4028,8,8,True
4029,6,6,True
4030,8,8,True
4031,2,6,False
4032,1,1,True
4033,7,7,True
4034,7,7,True
4035,1,1,True
4036,9,9,True
4037,3,3,True
4038,2,5,False
4039,4,2,False
4040,9,8,False
4041,4,4,True
4042,6,6,True
4043,5,5,True
4044,3,3,True
4045,7,7,True
4046,8,0,False
4047,1,1,True
4048,2,2,True
4049,9,0,False
4050,1,1,True
4051,4,4,True
4052,1,1,True
4053,1,1,True
4054,6,6,True
4055,3,3,True
4056,6,6,True
4057,5,5,True
4058,6,6,True
4059,5,5,True
4060,2,2,True
4061,3,3,True
4062,3,3,True
4063,4,4,True
4064,3,3,True
4065,4,4,True
4066,3,3,True
4067,7,7,True
4068,2,2,True
4069,6,4,False
4070,0,0,True
4071,0,0,True
4072,8,8,True
4073,1,1,True
4074,1,1,True
4075,0,0,True
4076,9,9,True
4077,9,4,False
4078,6,5,False
4079,2,1,False
4080,2,2,True
4081,7,3,False
4082,3,3,True
4083,6,4,False
4084,8,5,False
4085,0,0,True
4086,1,1,True
4087,1,1,True
4088,0,2,False
4089,6,6,True
4090,2,3,False
4091,2,2,True
4092,9,7,False
4093,2,2,True
4094,4,7,False
4095,5,4,False
4096,4,7,False
4097,2,8,False
4098,7,7,True
4099,5,5,True
4100,1,1,True
4101,2,0,False
4102,5,6,False
4103,8,1,False
4104,9,9,True
4105,7,7,True
4106,7,7,True
4107,8,7,False
4108,8,8,True
4109,8,3,False
4110,1,1,True
4111,0,8,False
4112,9,4,False
4113,3,3,True
4114,6,6,True
4115,0,0,True
4116,7,7,True
4117,0,0,True
4118,7,7,True
4119,6,6,True
4120,0,0,True
4121,0,5,False
4122,7,7,True
4123,6,0,False
4124,9,9,True
4125,3,3,True
4126,2,8,False
4127,2,2,True
4128,2,3,False
4129,9,7,False
4130,1,1,True
4131,9,7,False
4132,1,1,True
4133,3,3,True
4134,2,0,False
4135,9,4,False
4136,6,6,True
4137,1,1,True
4138,8,1,False
4139,2,2,True
4140,7,7,True
4141,9,6,False
4142,2,2,True
4143,9,9,True
4144,7,7,True
4145,4,0,False
4146,2,2,True
4147,8,5,False
4148,0,0,True
4149,8,4,False
4150,3,3,True
4151,3,3,True
4152,8,5,False
4153,6,4,False
4154,1,1,True
4155,0,0,True
4156,6,6,True
4157,6,6,True
4158,0,0,True
4159,7,7,True
4160,9,9,True
4161,7,5,False
4162,5,5,True
4163,5,5,True
4164,6,6,True
4165,8,9,False
4166,5,5,True
4167,2,2,True
4168,9,7,False
4169,1,1,True
4170,8,6,False
4171,3,3,True
4172,8,8,True
4173,5,3,False
4174,6,6,True
4175,1,1,True
4176,8,5,False
4177,7,2,False
4178,9,9,True
4179,1,1,True
4180,1,1,True
4181,1,1,True
4182,9,0,False
4183,8,7,False
4184,8,8,True
4185,1,1,True
4186,5,7,False
4187,9,4,False
4188,9,9,True
4189,3,3,True
4190,6,6,True
4191,7,7,True
4192,5,3,False
4193,9,4,False
4194,7,7,True
4195,2,2,True
4196,4,7,False
4197,4,7,False
4198,4,4,True
4199,3,3,True
4200,3,4,False
4201,4,3,False
4202,8,9,False
4203,4,9,False
4204,9,3,False
4205,9,7,False
4206,7,7,True
4207,8,7,False
4208,1,1,True
4209,0,0,True
4210,5,5,True
4211,6,6,True
4212,8,8,True
4213,7,7,True
4214,3,1,False
4215,8,8,True
4216,8,8,True
4217,1,1,True
4218,7,9,False
4219,4,9,False
4220,2,2,True
4221,1,1,True
4222,0,5,False
4223,2,8,False
4224,7,7,True
4225,3,3,True
4226,2,2,True
4227,0,4,False
4228,4,4,True
4229,0,0,True
4230,8,9,False
4231,1,1,True
4232,1,1,True
4233,3,3,True
4234,1,8,False
4235,3,3,True
4236,2,3,False
4237,5,5,True
4238,4,4,True
4239,1,1,True
4240,4,6,False
4241,9,1,False
4242,9,7,False
4243,1,1,True
4244,4,4,True
4245,3,6,False
4246,1,1,True
4247,7,9,False
4248,4,6,False
4249,2,0,False
4250,1,1,True
4251,6,6,True
4252,2,2,True
4253,8,9,False
4254,4,4,True
4255,9,5,False
4256,7,7,True
4257,4,8,False
4258,7,7,True
4259,9,9,True
4260,0,0,True
4261,0,0,True
4262,2,8,False
4263,3,3,True
4264,1,1,True
4265,2,2,True
4266,7,7,True
4267,3,2,False
4268,2,2,True
4269,4,4,True
4270,3,5,False
4271,6,6,True
4272,5,5,True
4273,0,0,True
4274,7,7,True
4275,5,5,True
4276,0,0,True
4277,2,3,False
4278,1,1,True
4279,7,7,True
4280,5,8,False
4281,4,4,True
4282,7,7,True
4283,7,7,True
4284,8,8,True
4285,3,1,False
4286,2,2,True
4287,5,2,False
4288,0,0,True
4289,4,7,False
4290,8,1,False
4291,6,6,True
4292,6,6,True
4293,7,7,True
4294,1,1,True
4295,9,4,False
4296,8,8,True
4297,2,3,False
4298,2,2,True
4299,5,5,True
4300,3,3,True
4301,9,9,True
4302,6,6,True
4303,0,0,True
4304,1,1,True
4305,6,6,True
4306,7,7,True
4307,0,0,True
4308,5,5,True
4309,8,8,True
4310,3,6,False
4311,1,2,False
4312,9,9,True
4313,3,3,True
4314,7,1,False
4315,5,5,True
4316,3,3,True
4317,3,3,True
4318,2,2,True
4319,7,7,True
4320,8,6,False
4321,6,0,False
4322,5,8,False
4323,8,8,True
4324,0,0,True
4325,3,9,False
4326,4,4,True
4327,5,7,False
4328,1,1,True
4329,1,1,True
4330,5,8,False
4331,0,0,True
4332,6,6,True
4333,3,3,True
4334,9,0,False
4335,1,1,True
4336,6,6,True
4337,5,6,False
4338,2,6,False
4339,2,2,True
4340,8,5,False
4341,8,2,False
4342,6,1,False
4343,4,4,True
4344,8,0,False
4345,0,0,True
4346,0,0,True
4347,7,7,True
4348,2,8,False
4349,5,5,True
4350,5,5,True
4351,6,6,True
4352,7,7,True
4353,2,2,True
4354,4,9,False
4355,3,2,False
4356,2,2,True
4357,6,5,False
4358,1,1,True
4359,6,6,True
4360,2,2,True
4361,6,6,True
4362,5,5,True
4363,2,2,True
4364,0,6,False
4365,3,3,True
4366,3,3,True
4367,4,4,True
4368,0,0,True
4369,4,4,True
4370,7,3,False
4371,1,3,False
4372,3,3,True
4373,8,1,False
4374,3,3,True
4375,3,3,True
4376,6,6,True
4377,2,3,False
4378,0,5,False
4379,8,3,False
4380,8,3,False
4381,6,6,True
4382,4,7,False
4383,2,2,True
4384,9,9,True
4385,4,4,True
4386,7,7,True
4387,5,3,False
4388,0,0,True
4389,3,2,False
4390,0,0,True
4391,1,1,True
4392,7,6,False
4393,7,7,True
4394,3,3,True
4395,8,5,False
4396,9,1,False
4397,7,6,False
4398,4,4,True
4399,3,3,True
4400,6,6,True
4401,5,0,False
4402,2,4,False
4403,9,4,False
4404,9,9,True
4405,4,4,True
4406,7,7,True
4407,0,6,False
4408,8,7,False
4409,1,1,True
4410,8,1,False
4411,1,1,True
4412,7,7,True
4413,1,1,True
4414,7,7,True
4415,0,5,False
4416,4,4,True
4417,7,7,True
4418,7,7,True
4419,7,8,False
4420,4,4,True
4421,9,9,True
4422,8,9,False
4423,6,6,True
4424,6,6,True
4425,1,1,True
4426,6,6,True
4427,4,4,True
4428,2,2,True
4429,8,8,True
4430,2,2,True
4431,1,1,True
4432,4,4,True
4433,0,3,False
4434,1,8,False
4435,3,1,False
4436,8,4,False
4437,2,2,True
4438,7,9,False
4439,4,4,True
4440,7,7,True
4441,1,1,True
4442,8,7,False
4443,2,2,True
4444,2,2,True
4445,9,3,False
4446,6,2,False
4447,4,4,True
4448,0,0,True
4449,5,3,False
4450,5,6,False
4451,1,1,True
4452,9,7,False
4453,8,2,False
4454,7,1,False
4455,2,2,True
4456,8,3,False
4457,7,7,True
4458,3,3,True
4459,6,6,True
4460,5,5,True
4461,8,0,False
4462,9,2,False
4463,0,0,True
4464,2,2,True
4465,0,0,True
4466,8,8,True
4467,6,6,True
4468,8,8,True
4469,9,2,False
4470,5,5,True
4471,2,2,True
4472,3,3,True
4473,0,0,True
4474,2,2,True
4475,1,1,True
4476,1,1,True
4477,0,0,True
4478,1,1,True
4479,9,4,False
4480,1,1,True
4481,5,5,True
4482,2,3,False
4483,1,1,True
4484,2,0,False
4485,2,2,True
4486,7,7,True
4487,2,7,False
4488,2,2,True
4489,1,1,True
4490,3,3,True
4491,0,0,True
4492,3,5,False
4493,9,4,False
4494,0,0,True
4495,5,7,False
4496,7,7,True
4497,1,1,True
4498,5,3,False
4499,2,0,False
4500,1,1,True
4501,4,3,False
4502,5,5,True
4503,1,1,True
4504,9,9,True
4505,2,2,True
4506,3,2,False
4507,4,4,True
4508,2,2,True
4509,1,1,True
4510,9,7,False
4511,7,7,True
4512,3,7,False
4513,8,8,True
4514,1,1,True
4515,5,5,True
4516,1,1,True
4517,0,5,False
4518,6,6,True
4519,8,8,True
4520,2,0,False
4521,0,0,True
4522,0,0,True
4523,4,4,True
4524,5,5,True
4525,1,1,True
4526,3,3,True
4527,8,5,False
4528,4,8,False
4529,5,5,True
4530,1,1,True
4531,6,6,True
4532,4,1,False
4533,4,4,True
4534,5,5,True
4535,0,0,True
4536,9,3,False
4537,7,7,True
4538,8,5,False
4539,4,4,True
4540,5,4,False
4541,7,9,False
4542,8,8,True
4543,4,6,False
4544,0,0,True
4545,0,0,True
4546,8,8,True
4547,9,9,True
4548,8,8,True
4549,9,7,False
4550,9,0,False
4551,0,0,True
4552,6,6,True
4553,2,2,True
4554,0,2,False
4555,8,6,False
4556,5,8,False
4557,5,2,False
4558,0,2,False
4559,3,5,False
4560,1,1,True
4561,2,2,True
4562,4,4,True
4563,2,7,False
4564,2,2,True
4565,0,0,True
4566,4,3,False
4567,8,4,False
4568,5,9,False
4569,5,0,False
4570,0,3,False
4571,0,0,True
4572,6,0,False
4573,8,1,False
4574,5,5,True
4575,4,4,True
4576,5,5,True
4577,1,1,True
4578,2,2,True
4579,1,1,True
4580,1,1,True
4581,4,4,True
4582,5,3,False
4583,3,3,True
4584,8,5,False
4585,4,4,True
4586,4,4,True
4587,1,1,True
4588,7,4,False
4589,0,0,True
4590,9,4,False
4591,4,4,True
4592,3,2,False
4593,0,0,True
4594,4,9,False
4595,2,0,False
4596,3,3,True
4597,7,7,True
4598,1,1,True
4599,2,2,True
4600,7,7,True
4601,0,6,False
4602,9,9,True
4603,5,5,True
4604,8,8,True
4605,1,1,True
4606,7,7,True
4607,6,6,True
4608,2,2,True
4609,9,9,True
4610,1,1,True
4611,4,4,True
4612,7,4,False
4613,2,3,False
4614,4,4,True
4615,6,4,False
4616,4,4,True
4617,5,5,True
4618,4,5,False
4619,4,4,True
4620,6,6,True
4621,4,4,True
4622,2,8,False
4623,9,4,False
4624,2,3,False
4625,6,6,True
4626,9,0,False
4627,3,4,False
4628,0,0,True
4629,1,1,True
4630,1,1,True
4631,7,7,True
4632,4,4,True
4633,3,3,True
4634,4,4,True
4635,6,6,True
4636,2,2,True
4637,0,0,True
4638,5,5,True
4639,2,8,False
4640,8,2,False
4641,9,9,True
4642,3,0,False
4643,6,6,True
4644,4,1,False
4645,3,3,True
4646,9,4,False
4647,0,0,True
4648,4,4,True
4649,8,2,False
4650,1,1,True
4651,6,4,False
4652,6,0,False
4653,4,7,False
4654,7,7,True
4655,3,3,True
4656,9,4,False
4657,5,5,True
4658,3,3,True
4659,3,7,False
4660,0,0,True
4661,8,3,False
4662,8,8,True
4663,3,2,False
4664,2,5,False
4665,3,3,True
4666,6,6,True
4667,7,7,True
4668,2,0,False
4669,1,1,True
4670,7,1,False
4671,5,5,True
4672,4,7,False
4673,9,9,True
4674,0,0,True
4675,9,9,True
4676,8,9,False
4677,6,6,True
4678,7,7,True
4679,0,0,True
4680,7,7,True
4681,4,4,True
4682,4,4,True
4683,7,8,False
4684,6,5,False
4685,9,9,True
4686,9,7,False
4687,1,1,True
4688,9,5,False
4689,6,6,True
4690,8,5,False
4691,7,1,False
4692,3,8,False
4693,3,3,True
4694,8,6,False
4695,0,0,True
4696,8,5,False
4697,3,3,True
4698,7,7,True
4699,8,3,False
4700,8,5,False
4701,8,8,True
4702,0,0,True
4703,8,3,False
4704,0,0,True
4705,6,5,False
4706,8,3,False
4707,8,5,False
4708,9,0,False
4709,8,8,True
4710,3,5,False
4711,9,0,False
4712,3,3,True
4713,2,2,True
4714,4,8,False
4715,7,7,True
4716,2,2,True
4717,7,8,False
4718,4,9,False
4719,1,2,False
4720,9,4,False
4721,1,4,False
4722,1,1,True
4723,3,5,False
4724,6,6,True
4725,3,3,True
4726,9,9,True
4727,0,0,True
4728,0,3,False
4729,2,2,True
4730,3,3,True
4731,3,6,False
4732,4,4,True
4733,4,9,False
4734,4,4,True
4735,4,4,True
4736,4,4,True
4737,7,7,True
4738,8,8,True
4739,3,5,False
4740,6,6,True
4741,4,0,False
4742,7,7,True
4743,3,3,True
4744,7,7,True
4745,3,3,True
4746,6,8,False
4747,5,3,False
4748,3,5,False
4749,4,4,True
4750,1,1,True
4751,9,4,False
4752,4,4,True
4753,0,0,True
4754,4,4,True
4755,4,4,True
4756,0,8,False
4757,2,2,True
4758,7,7,True
4759,0,0,True
4760,5,9,False
4761,6,6,True
4762,0,0,True
4763,9,9,True
4764,3,3,True
4765,9,3,False
4766,6,6,True
4767,6,6,True
